'sequences'   'words'
uano           guano
uapi           chinquapin
uark           quark
uaro           saguaro
uasa           quasar
uato           equatorial
uatr           quatrain
uawb           squawbush
uawk           squawk
uawr           squawroot
ubad           troubador
uban           Thuban
ubar           rhubarb
ubat           incubate
ubba           Hubbard
ubbi           rubbish
ubbu           hubbub
ubdo           rubdown
ubel           Lubell
ubes           pubescent
ubhe           Dubhe
ubho           clubhouse
ubid           rubidium
ubim           cherubim
ubio           dubious
ubju           subjunctive
ublo           doubloon
ubme           submersible
ubon           Audubon
ubor           insubordinate
ubpo           subpoena
ubre           Aubrey
ubse           subservient
ubtf           doubtful
ucal           eucalyptus
ucch           zucchini
ucco           stucco
ucel           brucellosis
ucen           translucent
ucep           saucepan
uces           Gloucester
ucet           faucet
uchd           touchdown
uchr           sepuchral
uchu           embouchure
uchw           Buchwald
ucig           Tegucigalpa
ucit           paucity
uciv           conducive
ucka           buckaroo
uckb           buckboard
uckh           buckhorn
ucki           puckish
ucko           cuckoo
uckt           buckthorn
ucku           ruckus
UCLA           UCLA
ucol           bucolic
ucom           glaucoma
ucop           cornucopia
ucro           sucrose
ucso           Tucson
ucte           inductee
uctw           ductwork
ucul           truculent
ucum           cucumber
udal           feudal
udap           Budapest
udas           Judas
udbu           cloudburst
udeb           Studebaker
udel           Baudelaire
udev           vaudeville
udgu           mudguard
udgy           smudgy
udie           audience
udle           Dudley
udlo           Ludlow
udoi           Vaudois
udor           Tudor
udre           Audrey
udse           Knudsen
udsl           mudsling
udsm           ombudsman
udub           Audubon
udul           fraudulent
udwe           Budweiser
udwi           Ludwig
udya           Rudyard
udzu           kudzu
ueal           squeal
ueam           squeamish
ueas           queasy
ueat           bequeath
ueba           blueback
uebl           pueblo
uebu           bluebush
uedu           aqueduct
ueeg           squeegee
ueen           queen
ueer           queer
ueez           squeeze
uefa           liquefaction
uefi           bluefish
uefo           cinquefoil
uefu           rueful
uefy           liquefy
uegi           bluegill
uegr           bluegrass
ueha           Fruehauf
ueja           bluejacket
uela           Venezuela
uelc           squelch
ueli           Jacqueline
uelp           Guelph
uels           Samuelson
uelt           cruelty
ueme           denouement
uena           Buena
uene           toluene
ueno           Buenos
uens           amanuensis
uenz           influenza
ueou           aqueous
uepr           blueprint
uera           masquerade
uerb           Auerbach
uerd           guerdon
uerk           sauerkraut
uern           guernsey
uero           conqueror
uerq           Albuquerque
uert           Puerto
ueru           querulous
uery           query
uesd           Tuesday
uese           Portuguese
uesn           Duquesne
ueso           gruesome
uetu           desuetude
uetz           quetzal
ueue           queue
ueur           liqueur
uezo           Quezon
uezz           muezzin
ufac           manufacture
uffb           puffball
uffu           suffuse
ufla           camouflage
ufma           Kaufman
ufou           rufous
ufth           Lufthansa
uftw           Luftwaffe
ufus           Rufus
ugab           bugaboo
ugac           conjugacy
ugan           Dugan
Ugan           Uganda
ugbo           plugboard
ugee           refugee
ugeo           Peugeot
ugey           bugeyed
ugha           Vaughan
ughc           roughcast
ughf           thoroughfare
ughg           thoroughgoing
ughk           Poughkeepsie
ughp           throughput
ugin           ferruginous
ugle           bugle
ugly           ugly
ugre           fenugreek
ugst           drugstore
ugua           Uruguay
ugui           Gauguin
uhah           brouhaha
uhan           Wuhan
uhau           Bauhaus
uial           colloquial
uian           Guiana
uicy           juicy
uidu           liquidus
uign           guignol
uilf           Guilford
uinc           quince
uing           gluing
uini           quinine
uinn           Quinn
uiou           obsequious
uipa           Arequipa
uiri           Quirinal
uirr           squirrel
uiss           puissant
uisv           Louisville
uitc           suitcase
uitf           fruitful
uitr           circuitry
uitu           sequitur
uium           colloquium
uive           quiver
ujah           hallelujah
ujit           Fujitsu
ujol           Beaujolais
ujub           jujube
ujum           Bujumbura
ukar           eukaryote
ukde           Mukden
uked           dukedom
ukes           Jukes
ukew           lukewarm
ukka           Hanukkah
ukon           Yukon
ulag           haulage
ulai           formulaic
ulak           kulak
Ulan           Ulan
ulas           Pulaski
ulbl           bulblet
ulco           Acapulco
ulcr           fulcrum
ulct           mulct
uldi           Spaulding
uldr           cauldron
ulei           gauleiter
ulep           julep
ulev           boulevard
uley           McCauley
ulfo           sulfonamide
ulic           hydraulic
ulif           cauliflower
ulio           Julio
ulip           tulip
ulke           yarmulke
ulkh           bulkhead
ulkn           Faulkner
ullc           skullcap
ullm           Pullman
Ullm           Ullman
ullw           bullwhack
ulma           Shulman
ulog           eulogy
uloi           celluloid
ulom           coulomb
ulph           sulphur
ulpr           culprit
ulru           bulrush
Ulst           Ulster
ulth           adulthood
ultz           Schultz
ulut           Duluth
ulwa           bulwark
Ulys           Ulysses
umag           plumage
umbb           dumbbell
umbn           thumbnail
umdr           gumdrop
umfl           circumflex
umhe           drumhead
umic           pumice
umla           umlaut
umli           drumlin
umlo           circumlocution
umne           Sumner
umnu           alumnus
umny           calumny
umoc           pneumococcus
umor           humorous
umot           Matsumoto
umou           posthumous
umpa           stumpage
umpb           humpback
umpo           circumpolar
umqu           kumquat
umsh           gumshoe
umsy           clumsy
umte           Sumter
umus           humus
unab           runabout
unac           lunacy
unae           lacunae
unam           tsunami
unaw           runaway
unba           Dunbar
unbi           unbidden
unbo           sunbonnet
uncy           bouncy
undb           Lundberg
undp           soundproof
undq           Lundquist
undt           roundtable
unea           Juneau
uned           Dunedin
unef           tuneful
UNES           UNESCO
unet           brunette
ungk           Chungking
ungo           fungoid
ungr           hungry
ungu           fungus
unha           Dunham
unhi           Brunhilde
unil           unilateral
unin           uninominal
Unir           Uniroyal
uniu           neptunium
Univ           Univac
Unix           Unix
uniz           immunization
unka           drunkard
unki           Dunkirk
unkm           bunkmate
unla           Dunlap
